Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Chief Engineer,Antarim Resort,"North Goa, Goa",10-17 Yrs,"['Maintenance Engineering', 'Electrical Maintenance', 'Preventive Maintenance', 'Maintenance', 'Preventive', 'Engineering', 'Electricals']"
Sr Officer - Mechanical Draftsman,Andhra Paper,"Rajahmundry, Andhra Pradesh",5-10 Yrs,"['Stability Analysis', 'CAD Drawing', 'Machine Drawing', 'Mechanical Drawings', 'Isometric Drawings', 'Drafting', 'Layout Preparation', 'Draftsman Activities']"
"HVAC Technician, Electrician And Supervisor/ Manager Jobs",Bhagwan Engineering Works,"Paradeep, Odisha",1-5 Yrs,"['Report Preparation', 'Performance Management', 'Operations Planning', 'Shift Planning', 'Leadership', 'Manpower Planning', 'Staff Management', 'Employee Engagement']"
Electrician And Technician,Ina Techfm,,,"['Electrical Maintenance', 'Maintenance', 'Electricals', 'Electrical works']"
Substation Design Expert-Electrical-Transco EXP MUST-2 Yrs Contract,Tractebel,"Hybrid - Gurgaon/ Gurugram, Haryana",18-28 Yrs,"['Substation', 'electrical design', 'detail engineering', 'Exp', 'Substation Design', 'Detailing', 'Contracts', 'Electricals']"
Civil Engineer -Kota (Building construction ),Well known industry in Kota,"Kota, Rajasthan",5-10 Yrs,"['Construction', 'civil engineering', 'Building Construction', 'Real Estate Construction', 'Residential', 'Commercial Buildings', 'Civil', 'Commercial']"
Asst- Manager  Projects / Maintenance at Leading MNC Manufacturing Co,Leading MNC Manufacturing Co,"Thane, Palghar",10-15 Yrs,"['maintenance', 'Mechanical', 'rotapacker', 'project maintenance', 'Manufacturing', 'Co', 'Assistance', 'Leadership']"
Onsite_ Camera Specialists /Vision Systems_ Industrial Automation  MNC,Reputed European based Top Automation MNC,"Anantapur, Penukonda, Andhra Pradesh",4-9 Yrs,"['Vision System', 'Installation', 'industrial robotics', 'HMI', 'electrical design', 'PLC', '3D laser imaging systems', 'Siemens PLC']"
Junior Engineer,Chakr Innovation,"Gurugram, Haryana",1-4 Yrs,"['Engineer', 'Ahesives', 'Coating', 'Spectrophotometer', 'paint', 'Viscometer', 'Polymer Science', 'Rheometer']"
Patent Associate,Chakr Innovation,"Gurugram, Haryana",2-7 Yrs,"['Patent Drafting', 'Patent Search', 'Patent Prosecution', 'attorneys', 'Patent Analysis', 'Patents', 'Analysis', 'Draft']"
Project Manager Civil - Bhusawal (M.H.),HYT Engineering,Bhusawal,15-20 Yrs,"['Project Execution', 'Civil Management', 'Civil Site Engineering', 'Civil project management', 'Civil engineering', 'Project management', 'Site engineering', 'Execution']"
"Junior Engineer - Earthwork, Bridge Construction",Sumcon Infraventures Llp,"Ranchi, Jharkhand",2-7 Yrs,"['Earthworks', 'Bridge Construction', 'Construction', 'Bridges']"
Manager - Salt Field,Leading Salt Field Industry,"Ramanathapuram, Tamil Nadu",10-20 Yrs,"['Salt', 'Salt Field', 'Management', 'Field']"
Executive Assistant / Personal assistant,London Coffee Company Inc,Delhi / NCR,2-5 Yrs,"['Personal Assistance', 'PA', 'EA', 'Executive Support', 'Personnel Management', 'Receptionist Activities', 'Secretarial Activities', 'Front Office Management']"
UV Printer Operator,Al Hudaif HR Consultancy,Saudi Arabia,3-8 Yrs,"['Know the operating parts', 'Know the maintenance part', 'Know the design setup in AI and PS', 'UV printer operator', 'UV Roll to Roll Printer Operator', 'Operating', 'Installation', 'Maintenance']"
job opening || Structural Engineer || Gurgaon.,Real Estate Group,Gurugram,4-9 Yrs,"['Structural Engineering', 'Civil Engineering', 'structural engineer', 'Civil', 'Engineering']"
Die Cutting Lamination Machine Operator,Al Hudaif HR Consultancy,Saudi Arabia,3-8 Yrs,"['lamination', 'die cutting', 'Know operation parts', 'machine operator', 'Change mold of the machine', 'Operating', 'Machine operating', 'Change']"
General Manager Manufacturing-Foundry,Brakes India,Ranipet- Sholinghur,20-25 Yrs,"['foundry technology', 'Manufacturing Operations', 'Factory Operations', 'Cost Reduction Initiatives', 'Production Management', 'Cost Reduction', 'Process Improvement Initiatives', 'Manufacturing Process']"
Hiring For Maintenance Engineer @SLTL Group  Gandhinagar,Sahajanand Laser Technology (SLTL),"Gandhinagar, Gujarat",2-5 Yrs,"['Maintenance Engineering', 'Vmc Maintenance', 'CNC Maintenance', 'Plant Maintenance', 'Machine Maintenance', 'Utility Maintenance', 'Breakdown Maintenance', 'Preventive Maintenance']"
Paper Cup Machine Operator,Al Hudaif HR Consultancy,Saudi Arabia,3-8 Yrs,"['paper cup machine operator', 'change mold of machine', 'Know operation parts', 'Operating', 'Machine', 'Change', 'Part', 'Operations']"
Sr.Engineer/Deputy Manager (Electrical ),Shapoorji Pallonji Group,"Koraput, Odisha, Phulbani, Odisha",5-10 Yrs,"['MEP', 'Elv', 'CTV/ACCESS control', 'Electrical Installation', 'Electricals', 'Electrical Engineering', 'Access control', 'Engineering']"
Senior Engineer /Deputy Manager ( MEP -Planning & Billing),Shapoorji Pallonji Group,"Koraput, Odisha, Phulbani, Odisha",5-10 Yrs,"['MEP', 'MEP Coordination', 'HVAC', 'mep billing', 'Planning', 'mep planning', 'Quantity Surveying', 'Electrical Engineering']"
Senior Engineer /Deputy Manager (HVAC),Shapoorji Pallonji Group,"Koraput, Odisha, Phulbani, Odisha",5-10 Yrs,"['HVAC', 'HVAC Engineering', 'Management', 'Engineering', 'Senior']"
Sr. Engr - Production,Radcoflex India,"Irungattukottai, Sriperumbudhur, SIPCOTIrungatukottai",4-5 Yrs,"['planning & production skills', 'Need Analysis', 'Planning', 'Analysis', 'SR', 'Production', 'Production planning']"
Consultant Architect,3F Industries,Chennai(Abhiramapuram),10-17 Yrs,"['civil engineering', 'civil maintenance', 'Maintenance Engineering', 'hvac', 'Engineering', 'Civil', 'Maintenance', 'Consulting']"
Billing Engineer MEP,Assotech,"Noida, Uttar Pradesh",4-5 Yrs,"['MEP', 'HVAC', 'AutoCAD', 'Billing Engineering', 'Electrical Engineering', 'Fire Fighting', 'Fighting', 'Fire']"
Manager Quantity Surveyor,Assotech,"Noida, Uttar Pradesh",6-8 Yrs,"['Quantity Surveying', 'QS', 'Boq Preparation', 'Boq', 'Estimation', 'Rate Analysis', 'Cost Estimation', 'Analysis']"
Billing Engineer,Assotech,"Noida, Uttar Pradesh",5-7 Yrs,"['Billing Engineering', 'Sub Contractor Billing', 'Site Supervision', 'Site Execution', 'Quantity Estimation', 'Contractor Billing', 'Execution', 'Subcontractors']"
"Shift Lead - Production, Pithampur, ACG Capsules","Associated Capsule Private Limited, Pithampur","Pithampur, Madhya Pradesh",2-6 Yrs,"['IPQC', 'GMP', 'SCADA', 'Troubleshooting Skills', 'Gdp', 'SAP', '5S System', 'CGMP']"
Dty. Manager -Service Support Operation(crushing & screening),Talent And Tracking Consultants,"Bhubaneswar, Odisha, Barbil, Odisha",8-13 Yrs,"['crushing & screening equipment', 'screening plant', 'crusher', 'Plant', 'Screening', 'Equipment', 'Management', 'Servicing']"
Project Material Engineer,Advanced Petro Services,UAE,10-15 Yrs,"['Material Management', 'SAP MM Module', 'Procurement', 'Material Planning', 'Purchase', 'SAP', 'Planning', 'Mm module']"
Production Planner,Hayakawa Electronics,"Manesar, Haryana",2-5 Yrs,"['Production Planning Control', 'Material Planning', 'PPC', 'Production Planning', 'Production Control', 'Production', 'Control', 'Materials']"
Field Service Engineer- Variable Frequency Drives (VFD),Sterling System  Controls,"Sikandrabad, Uttar Pradesh, Delhi / NCR, All over India",1-5 Yrs,"['Service Engineering', 'Electrical Maintenance', 'Installation', 'Industrial Automation', 'Erection', 'HMI', 'plc', 'Siemens PLC']"
Production Supervisor - Fabrication,HLE Glascoat Limited,"Anand, Gujarat",2-6 Yrs,"['Fabrication', 'Welding', 'Manpower Handling', 'Shift Planning', 'Daily Production Planning', 'Handling', 'Production supervising', 'Planning']"
Production Manager - Biodegradable disposable product mfg.,Top Manufacturer of biodegradable disposable products,"Bhopal, Madhya Pradesh",12-22 Yrs,"['Production Planning Control', 'Plant Management', 'PPC', 'Plant Operations', 'Production Management', 'Quality Control Management', 'PPM', 'Production Control']"
team leader cum highway engineer,L N Malviya Infra,Remote,20-25 Yrs,"['project manager', 'Highway Construction', 'Highways', 'Expressway', 'Construction', 'Road Construction', 'team leader', 'Civil Project Management']"
Land surveyor / Site engineer / Purchase officer,Cornerstone Constructions Limited,Chennai,5-10 Yrs,"['Construction', 'Purchase Planning', 'Land Surveying', 'Site Engineering', 'Civil Construction', 'Building Construction', 'Civil Site Engineering', 'Purchase Management']"
Customer Relationship Officer,Adhava Packaging,,,"['Customer Relationship', 'Customer Service', 'Relationship']"
Civil site Engineer(Female),Brindhavanam Promoters,,,"['Boq Preparation', 'Site Supervision', 'Site Coordination', 'Vendor Coordination', 'Labour Control', 'Site Management', 'Civil Engineering', 'Site Monitoring']"
Chief Operating Officer/Plant Head,Jagdamba Cutlery,"Sonipat, Haryana, Delhi / NCR",10-18 Yrs,"['Manufacturing Management', 'Kaizen', 'Kitchen Equipments', 'Six Sigma Implementation', 'Plant Operations', 'Team Management Skills', 'New Product Development', 'Six Sigma Certified']"
"QC Executive, Jaipur / Cuttack / Vijayawada (Guntur)",NPL BlueSky Automotive Ltd.,"Cuttack, Odisha, Vijayawada, Andhra Pradesh, Jaipur, Rajasthan",2-5 Yrs,"['quality check', 'QC', 'testing', 'quality testing', 'quality chemist', 'instrument calibration', 'Software testing', 'Instruments']"
Site Incharge,P S Engineers,,,"['BE Civil Engineer with 3 Years Experience.', 'Site', 'Civil', 'Civil engineering']"
Structural Drawings Detailer/Draftsman,PJ Fab India Structures,"Bawal, Haryana, Manesar, Haryana",7-12 Yrs,"['Tekla', 'AutoCad', 'Detailing', 'Structural Draftsman', 'Draw', 'Draftsman activities', 'Drawing']"
"DM Plant Operator, Nagpur / Cuttack / Vijayawada (Guntur)",NPL BlueSky Automotive Ltd.,"Cuttack, Odisha, Vijayawada, Andhra Pradesh, Nagpur, Maharashtra",2-5 Yrs,"['DM Plant', 'water treatment', 'water filtration', 'water purification', 'RO Plant', 'Operating', 'Purification', 'RO']"
Assistant Manager - Production-Covering Dept,Spica,Urlikanchan-Hadapsar,5-10 Yrs,"['TQM', 'Rubber covering process', 'Quality Circle', 'covering plan', 'Production process', 'TPM', 'Process', 'Rubber']"
Maintenance Executive -  Cuttack/ Vijaywada,Nandan Petrochem,"Cuttack, Odisha, Vijayawada, Andhra Pradesh",2-5 Yrs,"['SAP', 'Breakdown Maintenance', 'Breakdown Analysis', 'Utility Maintenance', 'Engineering Stores', 'Preventive Maintenance', 'Plant Maintenance', 'Repair and Maintenance']"
Production Executive/Supervisor at Cuttack/ Vijaywada and Silvassa,Nandan Petrochem,"Cuttack, Odisha, Vijayawada, Andhra Pradesh, Dadra & Nagar Haveli, Dadra & Nagar Haveli",2-5 Yrs,"['production quality', 'production reporting', 'production planning', 'manpower utilisation', '5S', 'Production supervising', 'Planning', 'Product quality']"
LINE Incharge-Assembly Maintenance,Suzuki Motor Gujarat,"Becharaji, Gujarat",4-8 Yrs,"['Equipment Maintenance', 'PLC', 'Line', 'Equipment', 'Maintenance']"
Mep Design Engineer,SPR India,"Chennai, Tamil Nadu(Perambur)",1-6 Yrs,"['Plumbing Design', 'Mep Design', 'Electrical Design', 'Mechanical Design', 'REVIT', 'Hvac Design', 'MEP', 'Mechanical']"
Electrical Engineer,Career Crafterz,"New Delhi, Delhi",6-11 Yrs,"['Site Execution', 'Electrical Installation', 'Electrical Engineering', 'Single Line Diagram', 'Detail Engineering', 'Cable Sizing', 'Mv', 'LV']"
Structural Design Engineer,Procon India,"Gurgaon/ Gurugram, Haryana(Cyber City)",6-11 Yrs,"['Structural Engineering', 'Staad', 'RCC', 'Structural Design', 'Structural Analysis', 'Aci', 'UBC', 'Design Engineering']"
Electrical Engineer/Sr Engineer/Manager-Design-Solar/Gurgaon,Tractebel,Gurgaon/Gurugram,5-10 Yrs,"['DESIGNING', 'SOLAR', 'GROUND MOUNT', 'detail engineering', 'detailing', 'electrical design', 'Design', 'Electrical engineering']"
Plastic Mold Designer,Tgpel Precision Engineering Limited,Noida,4-9 Yrs,"['Diploma Post Diploma in plastic mold design from CIPET TRTC  NTTF CTTC  IGTR  IDTR  Complete Experience is needed from Mold design only.', 'Moulds', 'Post', 'Plastic', 'Cipet', 'Design', 'Mould design']"
Senior Manager - Maintenance Engineering,Electronics Manufacturing - Electronic Manufacturing Services (EMS),Chennai,15-20 Yrs,"['Maintenance Engineering', 'Automation Maintenance', 'HMI', 'VFD', 'PLC', 'Electronic Manufacturing', 'Troubleshooting', 'SCADA']"
Chief Business Officer,Revolt,Gurgaon/Gurugram,11-15 Yrs,"['Sales', 'business development', 'Team Handling', 'Sales Leadership', 'Sales strategy', 'P& L', 'Chief Executive Officer', 'Revenue management']"
Denter cum Painter,Human Development & Research Foundation,"Democratic Republic of the Congo, Kinshasa",5-10 Yrs,"['Production', 'Manufacturing', 'Maintenance', 'installations', 'Denter', 'Painter', 'Painting', 'Installation']"
LOGISTIC SPECIALIST MATERIAL PLANNING,Hella India Electronics,Gurgaon/Gurugram,10-12 Yrs,"['Material management', 'Assurance', 'Industrial safety', 'Spare parts', 'Sales planning', 'Sales', 'ERP system', 'Production planning']"
Supervisor,GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,Allahabad/Prayagraj,7-10 Yrs,"['Supervisor', 'Quality check', 'Finance', 'Technical support', 'Electricals', 'Technical', 'Check', 'Quality']"
Electrical Engineer,Fogla Group,Chennai,5-10 Yrs,"['Air compressor', 'Basic', 'SAP', 'Kaizen', 'AutoCAD', 'Pumps', 'PLC', 'Asset management']"
Civil Engineer,Fogla Group,Chennai,5-10 Yrs,"['Training', 'Civil', 'Architecture', 'AutoCAD', 'Inspection', 'construction site', 'Engineering Design', 'Operations']"
Project Engineer - MEP|Project Management,Colliers,Ahmedabad,5-8 Yrs,"['Construction', 'Usage', 'Architecture', 'Power distribution', 'Ventilation', 'HSE', 'Management', 'Mechanical engineering']"
Customer Service Technician,Oerlikon Balzers,New Delhi,4-5 Yrs,"['Injection moulding', 'Usage', 'SAP', 'Aerospace', 'Heavy equipment', 'Customer support', 'Customer service', 'Troubleshooting']"
Electrical Design Engineer,Barry Wehmiller Design Group,Chennai,4-6 Yrs,"['Electrical design', 'AutoCAD', 'Control system', 'Pharma', 'Consulting', 'System integration', 'Packaging', 'REVIT']"
Electrical Design Engineer,Barry Wehmiller,Chennai,4-6 Yrs,"['Electrical design', 'AutoCAD', 'Control system', 'Pharma', 'Consulting', 'System integration', 'Packaging', 'REVIT']"
Planner,McDermott,Gurgaon/Gurugram,5-10 Yrs,"['Fabrication', 'Project Staff', 'Excel', 'EPC', 'Project planning', 'Scheduling', 'engineering procurement', 'Cost']"
Associate Piping Engineer,McDermott,Chennai,4-10 Yrs,"['Fabrication', 'TQM', 'Design engineering', 'Piping stress analysis', 'Design calculations', 'HSE', 'Vendor', 'Application software']"
Associate Instrumentation Designer,McDermott,Gurgaon/Gurugram,3-8 Yrs,"['Loop', 'Civil', 'Construction', 'Instrumentation', 'Microstation', 'Mechanical design', 'AutoCAD 2D', 'Offshore platforms']"
Process Engineer II,Ohmium,Chennai,1-3 Yrs,"['Engineer II', 'Training', 'CTQ', 'Process development', 'Windows', 'Doe', 'Electroplating', 'Process engineering']"
Mechanical Designer,Ninos It Solution,Chennai,2-5 Yrs,"['Manager Quality Assurance', 'Simulation', 'CAD', 'thermal', 'Material selection', 'Cost estimation', 'Manager Quality Control', 'Finite element analysis']"
Project Engineer,Hillenbrand,"Chennai, Coimbatore",2-5 Yrs,"['Mechatronics', 'AutoCAD', 'Plant engineering', 'Process control', 'CAD', 'Instrumentation', 'Valves', 'PID']"
Design Engineer - Mixers,Everest Vacuum,Chennai,8-10 Yrs,"['Mining', 'EHS', 'Product engineering', 'Concept design', 'AutoCAD', 'Industrial products', 'Product design', 'Engineering Design']"
Senior Officer Production,Reckitt,Hosur,3-6 Yrs,"['Plant operations', 'Quality improvement', 'Process improvement', 'Packaging', 'consumer goods', 'Service quality', 'Plant', 'Production']"
Production Executive,Reckitt,Hosur,1-4 Yrs,"['Plant operations', 'Quality improvement', 'Production Executive', 'Process improvement', 'Packaging', 'consumer goods', 'Service quality', 'Production']"
Maintenance Renewal Analyst,Ahead,Gurgaon/Gurugram,2-3 Yrs,"['Business process', 'ERP', 'Automation', 'Interpersonal skills', 'Sales', 'Time management', 'Training and Development', 'Analytics']"
Engineer/ Senior Engineer - Planning,Emerson,Chennai,3-6 Yrs,"['Procurement', 'Analytical skills', 'PPC', 'ISO 14001', 'ISO 9001', 'Equity', 'Manager Technology', 'Scheduling']"
Q . C - Chemist,Chembond Chemicals Ltd.,Vadodara,2-4 Yrs,"['Water treatment', 'NSE', 'Biotechnology', 'QC', 'Technical services', 'Inspection', 'Biochemistry', 'sap hana']"
Sales Enabler - Home Automation,Cavitak Marketing,"Kolkata, Indore, Chandigarh, Jaipur",1-3 Yrs,"['home automation', 'Product training', 'Automation', 'Head Business Development', 'Sales', 'Process training', 'Electronics', 'Manager Technology']"
Lighting Designer,ELECSA Pvt. Ltd.,"Hybrid - Gurugram, Haryana, Delhi / NCR",2-7 Yrs,"['Lighting Design', 'Design', 'Lighting']"
Service Engineer,MNC Company,"Jaipur, Rajasthan, Delhi / NCR",3-8 Yrs,"['Hydraulics', 'Disassembling', 'Service Engineering', 'Fault Finding', 'Trouble shooting', 'Field Service', 'Service Engineer', 'Servicing']"
Service Engineer,Vandhana International,"Madurai, Tamil Nadu, Chennai, Tamil Nadu, Thiruvananthapuram, Kerala",1-6 Yrs,"['Field Service', 'Electrical Maintenance', 'Fault Finding', 'Breakdown Maintenance', 'Utility Maintenance', 'Hydraulics', 'Railways', 'PLC']"
Interior Design /Architectural Design Engineer - UAE,Albwardy Marine Engineering - UAE,UAE,6-11 Yrs,"['3D Max', 'Accommodation Layouts', 'Architectural Design', 'Marine Interior layouts', 'interior layout', 'Interior Materials', 'offshore accomodation', 'AutoCAD 3D']"
Production Engineer,Protec,"Rajkot, Gujarat",5-8 Yrs,"['Production Planning', 'Kaizen', '5S System', 'Production Supervising', 'Problem Solving Tools', 'Lean Manufacturing', 'Manpower Handling', 'OEE']"
Hvac Sales Engineer,Hindustan Hydraulics,,,"['HVAC', 'Boq Preparation', 'Project Engineering', 'Hvac Sales', 'Air Conditioning', 'MEP', 'HVAC Engineering', 'Project']"
Production Engineer,Anderson Greenwood Crosby Sanmar,Trichy,6-10 Yrs,"['Hmc Programming', 'Production', 'VMC', 'Mazatrol', 'OTDR', 'Machining', 'Daily Production Planning', 'Manpower Handling']"
Senior Planning Engineer - Client Interview soon,A top notch high rise building Construction Company in Dubai,Dubai,10-15 Yrs,"['Senior Planning Engineer', 'Primavera P6', 'planning', 'EOT Claims', 'Monitoring', 'P6', 'Client', 'Primavera']"
Principal  Engineer - Electrical,WSP,Noida,10-18 Yrs,"['sizing', 'electrical engineering', 'utility', 'lv', 'autocad', 'hv', 'assessment', 'pvsyst']"
Urgent Required For Manufacturing Engineering,ASMACS,Saudi Arabia,5-10 Yrs,"['Manufacturing Engineering', 'Manufacturing', 'Engineering']"
Urgent Recruitment For Civil project manager/ Site engineer - Maldives,Z-tech Solutions,Maldives,8-10 Yrs,"['Construction', 'civil engineer', 'project manager', 'AutoCAD', 'Site Engineering', 'Site Execution', 'Billing', 'Cost Estimation']"
Power System Engineer,Chakr Innovation,"Gurugram, Haryana",3-8 Yrs,"['Mv Switchgear', 'Power System', 'Lv Switchgear', 'ETAP', 'LT Panels', 'HT Panels', 'HT', 'Panels']"
Automation Engineer/ Commissioning Engineer,Aries Marine and  Engineering Services,UAE,3-8 Yrs,"['Plc - Scada Programming', 'Hmi Design', 'VFD Drives', 'Marine', 'HMI', 'Program', 'Design', 'Programming']"
Senior Engineer - Battery,WSP,Noida,10-15 Yrs,"['fundamentals', 'bms', 'ems', 'battery', 'renewable energy', 'scada designing', 'safety', 'civil']"
Manager Electrical,A client of Sarthee Consultancy,"Mundra, Gujarat",13-20 Yrs,"['Electrical Maintenance', 'Power Plant', 'Chemical Manufacturing', 'Electrical Installation', 'Electrical Projects', 'Maintenance', 'Electrical Engineering', 'Captive Power Plant']"
Executive Chef,Sterling Holidays,"Indi, Karnataka",7-12 Yrs,"['Food Processing', 'Food Production', 'Processing', 'Process', 'Production']"
HR- Learning AND Development,ASMACS,Qatar,5-10 Yrs,"['HR- LEARNING AND DEVELOPMENT', 'Learning And Development', 'Hrsd', 'Development']"
Production Manager (FINE Casting GOLD Jewellery ),MY Zaveri Bazaar,"Chennai, Tamil Nadu(Vepery)",10-15 Yrs,"['Process Improvement', 'Target Achievement', 'Manpower Management', 'Quality', 'Production Planning', 'Management', 'Jewellery', 'Process']"
Oracle APEX Programmer,ASMACS,Qatar,5-10 Yrs,"['ORACLE APEX PROGRAMMER', 'Engineering', 'Construction', 'Program', 'Oracle', 'Apex']"
Electrical Design & Project Engineer,"A Reputed MNC (Electrical, Power & Energy Sector)",Chennai,5-10 Yrs,"['Equipment Sizing', 'Battery', 'Component Design', 'ETAP', 'Equipment Selection', 'Inverter', 'Power Plant', 'Design Engineering']"
Design Engineer,Kineco Limited - World of Composites,"North Goa, Goa",2-4 Yrs,"['knowledge of Pattern & Mould drawing', 'AutoCAD', 'Cost estimation', 'Exel', 'SolidWorks', 'Drawing', '2D', '3D Modeling']"
Production Engineer (IHH),Electrotherm India Limited,Ahmedabad,1-3 Yrs,"['sap', 'excel', 'Drawing', 'Material Planning', 'AutoCAD', 'Manufacturing Process', 'Production', 'Manufacturing']"
Job Opening For Instrumentation Team Leader,Service Specialist MNC,"Cheyyar, Tamil Nadu",3-8 Yrs,"['Field Equipments', 'DCS', 'Maintenance', 'Instruments', 'Team', 'Equipment', 'Instrumentation', 'Leadership']"
Site Engineer,Axtel Industries,Remote,3-8 Yrs,"['Installation And Commissioning', 'Allen Bradley Plc', 'Automation', 'Erection', 'Siemens PLC', 'HMI Programming', 'Industrial Automation', 'VFD']"
Harness Design Engineer,Hinduja Tech,"Chennai, Tamil Nadu",1-3 Yrs,"['CATIA', 'Components', 'Wiring Harness', 'UG NX', 'CAD', 'Design engineering', 'Harness', 'Design']"
Deputy Manager- VLE (Vehicle Line Executive),MG Motor India,"Halol, Gujarat, Vadodara, Gujarat",2-6 Yrs,"['Cross Functional Coordination', 'Program Management', 'Budget Management', 'Risk Management', 'Excellent Interpersonal and Communication skills. Knowledge for Programs coordination activities and adapt in Powerpoint', 'Vehicle Quality', 'Cost Management', 'Project Coordination']"
Urgent Required For Oil and Gas Company,ASMACS,Qatar,5-10 Yrs,"['oil and gas', 'Gas', 'Company', 'Oil']"
Mechanical Engineer/Estimator For Qatar,Mustafa Overseas Export Company,Qatar,3-8 Yrs,"['MEP', 'Plumbing', 'HVAC', 'Fire Protection', 'Fire Prevention', 'Plumbing System', 'Fire', 'Fire Fighting']"
Field Engineer - Transmission Line),Smec,"Bikaner, Rajasthan",6-10 Yrs,"['HV transmission line', 'Transmission Line', 'Field Engineer', 'Line', 'HV', 'Engineering', 'Transmission', 'Field Engineering']"
Floor Manager (Used Construction Machine Workshop),Jinkushal Industries,"Raipur, Chhattisgarh",5-8 Yrs,"['Floor Management', 'Inventory Control', 'Material Control', 'Store Supervision', 'Store Operations', 'Store Keeping', 'Inventory Management', 'Store Management']"
Batching Plant Manager,ASMACS,Saudi Arabia,5-10 Yrs,"['BATCHING PLANT MANAGER', 'Plant', 'Management', 'Batching plant']"
Field Engineer - Substation,Smec,"Bikaner, Rajasthan",4-8 Yrs,"['Civil Engineering', 'EHV transmission substation', 'Electrical', 'Site Engineering', 'Substation', 'Elv', 'Field Engineering', 'Field']"
Production Manager,Leben Life Sciences Pvt. Ltd,"Akola, Maharashtra",8-12 Yrs,"['Team Handling', 'OSD', 'Solid Orals', 'Pharmaceutical Production', 'Production Planning', 'Life Sciences', 'Capsules', 'Formulation']"
Manager For Railway Track Fabrication Plant,NMC Industries Private Limited,"Dadra & Nagar Haveli, Dadra & Nagar Haveli",3-8 Yrs,"['Engineering', 'Plant Operations', 'Railway Projects', 'Production Management', 'Civil Engineering', 'Production Engineering', 'Mechanical Engineering', 'Management']"
Electronic Appliances Technician,Jain Electrical India,"Noida, Uttar Pradesh, New Delhi, Delhi, Delhi / NCR",1-6 Yrs,"['Knowledge about Air Conditioner Repairing', 'Knowledge about Washing Machine Repairing', 'Knowledge about Gyser Repairing', 'Knowledge about Air Conditioner Installation', 'Knowledge about Fridge Repairing', 'Knowledge about Microwave Repairing', 'Washing', 'Electronics']"
Plant Manager,Nandan Petrochem,"Cuttack, Odisha, Vijayawada, Andhra Pradesh",8-13 Yrs,"['Plant Operations', 'TPM', 'Plant Management', 'Kaizen', 'Production Management', 'Lean Manufacturing', 'Daily Production Planning', 'Manpower Handling']"
Design Engineer,Adam Fabriwerk,"Nasik/ Nashik, Maharashtra",1-2 Yrs,"['AutoCAD', 'Ga Drawings', 'PID', 'Ga', 'Drawing', 'Design', 'Design engineering', 'Draw']"
Urgent Required For Construction Company,ASMACS,Saudi Arabia,5-10 Yrs,"['Construction Engineering', 'Engineering', 'Company', 'Construction']"
Solar Project Engineer,HFM Solar Power,"Lucknow, Uttar Pradesh",3-4 Yrs,"['Project Execution', 'Solar Project', 'Solar', 'Project', 'Execution']"
Technical Evaluator,Service Company,Saudi Arabia,10-20 Yrs,"['communication', 'presentation', 'leadership', 'Communication skills', 'Technical', 'Technical evaluation', 'Evaluation']"
AGM/DGM Finishing Shop,Bhilai Engineering Corporation (BEC),"Bhilai, Chhattisgarh",15-24 Yrs,"['Fettling', 'Foundry', 'Finishing', 'Drawing', 'Casting', 'Gauging', 'Machining', 'Grinding']"
Draughtsman Highway & Structure ( 2 Openings ),Airef Engineers,"Solan, Himachal Pradesh",3-6 Yrs,"['Draughtsman Highway', 'Autocad', 'Draughtsman Structure', 'Highways']"
Functional Safety Engineer,Onward Technologies,"Hybrid - Chennai, Tamil Nadu",8-13 Yrs,"['Functional Safety', 'FTA', 'Fmea', '26262', 'ISO', 'Fmeda', 'DFMEA', 'HARA']"
Senior Manager/ Manager,Inventive Software Solutions,"Noida, Uttar Pradesh, Agra, Uttar Pradesh, Delhi / NCR",5-10 Yrs,"['Utility Maintenance', 'Smart Metering', 'Power Distribution', 'MDM', 'RMS', 'Electrical Maintenance', 'Amr', 'Utility']"
Structural Design Engineer,PC Designs,"New Delhi, Delhi",6-11 Yrs,"['Staad Pro', 'ETABS', 'RCC / Steel', 'Design engineering', 'Steel', 'Design', 'Structural design', 'RCC']"
Site Head,Chandigarh University,"Lucknow, Shimla",15-20 Yrs,"['execution', 'project management', 'team management', 'time management', 'interpersonal skills', 'construction management', 'site', 'management']"
AGM/DGM (Mechanical),The Big Advantage,"Jaintia Hills, Meghalaya",10-15 Yrs,"['Mechanical', 'Mechanical Engineering', 'Mechanical Maintenance', 'Engineering', 'Agm', 'Maintenance', 'DGM']"
Maintenance Head,Reputed Personal care,"Gwalior, Madhya Pradesh",12-20 Yrs,"['plant maintenance', 'Plant', 'Maintenance']"
Engineer / Sr. Engineer - Design & Engineering,Flovel Energy,"Faridabad, Haryana(Sector-27C Faridabad)",1-3 Yrs,"['Hydro Power', 'Hydro Turbines', 'Hydro', 'Design', 'Turbines', 'SR', 'Engineering', 'Turbine']"
Quantity Surveyor,S Kumar And Associates,"New Delhi, Delhi(Malviya Nagar +1)",4-8 Yrs,"['Bill Of Quantities', 'Construction Supervision', 'Quantity Surveying', 'Boq Preparation', 'Construction site monitoring', 'Bill Checking', 'Quality Assurance', 'Site Inspection']"
