Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Business Development Associate - Sales (Tamil)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Hosur, Tamil Nadu, Tiruppur, Tamil Nadu, Chennai, Tamil Nadu",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Tamil)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Tiruppur, Tamil Nadu, Coimbatore, Tamil Nadu, Erode, Tamil Nadu",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Hindi)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Chandigarh, Chandigarh, New Delhi, Delhi, Agra, Uttar Pradesh",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Hindi)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Kanpur, Uttar Pradesh, Jamshedpur, Jharkhand, Ranchi, Jharkhand",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Marathi)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Bhiwandi, Maharashtra, Satara, Maharashtra, Ahmednagar, Maharashtra",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Marathi)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Pune, Maharashtra, Aurangabad, Maharashtra, Mumbai (All Areas)",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Malayalam)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Malappuram, Kerala, Wayanad, Kerala, Vatakara",0-3 Yrs,"['Edtech', 'Inside Sales', 'Career Counselling', 'sales', 'Educational Sales', 'Product Demonstration', 'Cross Selling', 'Outside Sales']"
Business Development Associate - Sales (Malayalam)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Kochi, Kerala, Kozhikode, Kerala, Thiruvananthapuram, Kerala",0-3 Yrs,"['sales', 'Edtech', 'Product Demonstration', 'Cross Selling', 'Outside Sales', 'Credit Card Sales', 'Direct Sales', 'Phone Banking']"
Business Development Associate - Sales (Kannada)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Chitradurga, Karnataka, Gadag, Karnataka, Kalaburagi",0-3 Yrs,"['sales', 'Edtech', 'Product Demonstration', 'Cross Selling', 'Outside Sales', 'Credit Card Sales', 'Direct Sales', 'Phone Banking']"
Business Development Associate - Sales (Kannada)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Vijayapura, Karnataka, Udupi, Karnataka, Bengaluru, Karnataka",0-3 Yrs,"['sales', 'Edtech', 'Product Demonstration', 'Cross Selling', 'Outside Sales', 'Credit Card Sales', 'Direct Sales', 'Phone Banking']"
Business Development Associate - Sales (Gujarati) - WFH,Nxtwave Disruptive Technologies,"Hybrid - Bhuj, Gujarat, Anand, Gujarat, Rajkot, Gujarat",0-3 Yrs,"['sales', 'Edtech', 'Product Demonstration', 'Cross Selling', 'Outside Sales', 'Credit Card Sales', 'Direct Sales', 'Phone Banking']"
Business Development Associate - Sales (Gujarati)- WFH,Nxtwave Disruptive Technologies,"Hybrid - Ahmedabad, Gujarat, Surat, Gujarat, Vadodara, Gujarat",0-3 Yrs,"['sales', 'Edtech', 'Product Demonstration', 'Cross Selling', 'Outside Sales', 'Credit Card Sales', 'Direct Sales', 'Phone Banking']"
MEP Engineer at LEAMS Education Services,Leams Education,Kochi/Cochin,2-6 Yrs,"['Engineering coordination', 'HVAC', 'Civil', 'Reconciliation', 'Billing', 'MEP', 'Management', 'Troubleshooting']"
MEP Engineer at LEAMS Education Services,Iqra Education,Kochi/Cochin,1-4 Yrs,"['Engineering coordination', 'HVAC', 'Civil', 'Reconciliation', 'Billing', 'MEP', 'Management', 'Troubleshooting']"
Asst. Professor Physical Education,Amaltas College Of Education,Dehri,2-5 Yrs,"['Training', 'Excel', 'Assistant Professor', 'Physical education', 'Teaching', 'physical', 'education', 'assistance']"
Assistant Professor/ Associate Professor/ Professor - Fine Arts,LPU,"Phagwara, Punjab",0-3 Yrs,"['Lecturer Activities', 'teaching', 'Education', 'Assistance', 'Fine arts', 'Art']"
Sales Executive | Urgent Opening |  Noida,Henry Harvin Education,Noida,0-5 Yrs,"['Admission Counselling', 'Inside Sales', 'Education Counseling', 'Educational Sales', 'Sales', 'Negotiation', 'B2C Sales', 'Direct Sales']"
Admission Counsellor || Urgent Opening || Noida,Henry Harvin Education,Noida,0-5 Yrs,"['Admission Counselling', 'Inside Sales', 'Education Counseling', 'Educational Sales', 'Sales', 'Negotiation', 'B2C Sales', 'Direct Sales']"
Sr. Sales Executive  | Urgent Opening |  Noida,Henry Harvin Education,Noida,0-5 Yrs,"['Admission Counselling', 'Inside Sales', 'Education Counseling', 'Educational Sales', 'Sales', 'Negotiation', 'B2C Sales', 'Direct Sales']"
Special Educator (Learning Disability),Prayatna-centre For Child Development-cochin,Kochi/Cochin,0-2 Yrs,"['Special Educator', 'Advocate', 'Research', 'Monitoring', 'Teaching', 'Education', 'Advocacy', 'Special Education']"
Dance Teacher,Zydus School For Excellence,Vejalpur,0-2 Yrs,"['Professor', 'Tutor', 'Teachers', 'Education', 'Music', 'Dance', 'Trainer', 'Lecturer']"
Academic Counsellor,Infinity learn,Bangalore/Bengaluru,0-3 Yrs,"['Sales', 'Inside Sales', 'Education Counseling', 'Career Counselling', 'Academics', 'Counselling', 'Education', 'Career development']"
"Counselor For Bengali, Telugu, Kannada, Odia, English language",ADA Tech Solutions,"Pune, Maharashtra",0-3 Yrs,"['Educational Marketing', 'Admissions', 'Sales Development', 'Education Counseling', 'Counselling', 'Educational Sales', 'Selling Skills', 'Convincing Power']"
"Program Officer, Girls Education Program",Room To Read,"Korba, Raigarh, Bhilai/Bhillai, Bilaspur, Raipur",5-8 Yrs,"['Training', 'Electronic media', 'Interpersonal skills', 'SMS', 'Data collection', 'Budgeting', 'Programme implementation', 'Room']"
Lead Medical Education,Sgtc India,Gurgaon/Gurugram,7-9 Yrs,"['Hospitality', 'Medical devices', 'digital content', 'Sales', 'Compliance', 'Event management', 'Healthcare', 'Content development']"
Education: Graduate,Churchs Auxiliary for Social Action (CASA),"Bhubaneswar, Cuttack, Ranchi",1-6 Yrs,"['Head Business Development', 'Executive Sales & Marketing', 'Finance', 'Consulting', 'Finance Executive', 'Field Executive', 'Fund raising', 'ARM']"
Customer Service Representative,Matrimony com,"Hyderabad, Telangana(Rasoolpura)",0-0 Yrs,"['graduate freshers', 'Good Comm Skills', 'Inbound Customer Service', 'Handling Customer Queries', 'Bpo Customer Service', 'Customer Handling', 'BPO', 'Customer Queries']"
We are Urgently Hiring Field Collection Executives & Telecallers,PADMAVATHI ENTERPRISES,Hyderabad(Amberpet +2),0-3 Yrs,"['Banking Collection', 'Collections Process', 'Process', 'Field', 'Collections', 'Field Collections', 'Hiring']"
"Senior Inside Sales Representative / Inside Sales
Representative.",NETAMBIT Value First Services Pvt Ltd,Bengaluru,0-5 Yrs,"['Educational Sales', 'B2C Sales', 'Telesales', 'Inside Sales', 'Bpo Sales', 'Sales', 'Senior', 'B2C']"
Educator / Science Teacher,Space Technology & Education,"Hyderabad/Secunderabad, New Delhi, Chennai",2-5 Yrs,"['Training', 'Adobe Premiere Pro', 'Excel', 'Social media', 'MS Office tools', 'Educator', 'Photoshop', 'Powerpoint']"
UI/UX Faculty,AVGCI,Hyderabad(Ameerpet),2-3 Yrs,"['Ui/Ux', 'Figma', 'Adobe Xd', 'Html/Css', 'Adobe', 'UX', 'UI', 'CSS']"
Urgent Hiring Tele Counsellor - Only Female,Perfect Source Hr Solutions,"Mumbai, Maharashtra, Mumbai Suburban, Maharashtra, Mumbai (All Areas)",2-4 Yrs,"['Educational Sales', 'Telesales', 'Telecalling', 'TeleCounsellor', 'Education Industry', 'Student Counseling', 'Admission Counselling', 'Admissions']"
Academic Head - Physics Wallah Vidyapeeth (Franchisee) Hyderabad,Physicswallah,"Hyderabad, Telangana",8-13 Yrs,"['Academics', 'Academic Administration', 'Academic Operations', 'Curriculum Development', 'Educational Administration', 'Administration', 'Development', 'Franchise']"
Manager -BD & Operations ( Education/ Edtech Industry only),Choice Consultants,Remote,10-20 Yrs,"['Business Development Management', 'Operations', 'Project Management', 'B2C Sales', 'Agile', 'Business Operations', 'B2B Sales', 'Sales']"
Assistant Professor/Senior Resident/Tutor/Junior Resident,K.J. Somaiya Medical College and Research Center.,"Mumbai, Maharashtra",0-2 Yrs,"['Teaching', 'Lecturer Activities', 'Patient Care', 'Education', 'Patient Safety', 'Healthcare', 'Safety', 'Assistance']"
Spacial educator,Regency Hospital,"Kanpur Nagar, Uttar Pradesh",0-5 Yrs,"['Specific Learning Disabilities', 'Multiple disabilities including deaf and blindness.', 'Speech & Language disability', 'Autism Spectrum Disorder', 'Cerebral Palsy', 'Intellectual Disability', 'Speech', 'Autism']"
"Urgent Opening Early Years Facilitators at KLAY - Sector 59,Gurgaon",Klay Schools,"Gurgaon/ Gurugram, Haryana",0-5 Yrs,"['Montessori', 'Pre Primary', 'Preschool', 'Nursery', 'Early Childhood Education', 'Education', 'Facilitation', 'Pre']"
Academic Counsellor - International Sales | CTC UpTo 6 LPA+ Incentives,Datatrained Education Pvt. Ltd.,,,"['Inside Sales', 'BPO', 'Debt Collection', 'Cross Sales', 'US Sales', '3Rd Party Collection', 'Retention', 'Third Party Collections']"
Hiring Academic Counsellors For Inside Sales - Day Shift | Noida,Datatrained Education Pvt. Ltd.,,,"['Marketing', 'Sales', 'Collections', 'Banking Collection', 'Inside Sales', 'US Sales', '3Rd Party Collection', 'Retention']"
Academic Counsellor - Inside Sales | Day Shift | Noida,Datatrained Education Pvt. Ltd.,,,"['Customer Service', 'B2C Sales', 'International Call Center', 'International Sales', 'Sales', 'Ecommerce Marketing', 'Inside Sales', 'Internet Sales']"
Academic Counsellor - Inside Sales | Unlimited Incentives,Datatrained Education Pvt. Ltd.,,,"['Retention', 'Collections', 'Inside Sales', 'International Business', 'US Sales', '3Rd Party Collection', 'Third Party Collections', 'Recovery']"
Hiring Inside Sales Specialist | Academic Counsellor | Noida,Data Trained Education Pvt. Ltd.,,,"['Third Party Collections', 'Sales', 'US Sales', '3Rd Party Collection', 'US Process', 'International Sales', 'Travel Sales', 'International Banking']"
Academic Counsellor,Conwar Hire Services,"Gurugram, Haryana",0-5 Yrs,"['Inside Sales', 'Educational Sales', 'B2C Sales', 'Overseas Education', 'Sales', 'Education', 'Academics', 'B2C']"
Academic Counsellor,UNext Learning,"Noida, Uttar Pradesh(Sector-16 Noida)",0-3 Yrs,"['Business Development Management', 'Student Counseling', 'Admission Counselling', 'Edtech', 'Educational Sales', 'Academics', 'Sales Lead Generation', 'Education Industry']"
Academic Counsellor @Bangalore,Shining Stars Institution & travels,"Bengaluru, Karnataka",0-4 Yrs,"['Institutional Sales', 'Edutech', 'Admissions', 'Admission Counselling', 'Edtech', 'E-learning', 'Inside Sales', 'Education Counseling']"
Human Resources Intern,ILP Overseas,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,
Human Resources Intern,ILP Overseas,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,
Academic Counsellor,Adam Intternational,"Ernakulam, Kerala, Kozhikode, Kerala, Bengaluru",0-2 Yrs,"['Counselling', 'Educational Marketing', 'Admission Counselling', 'Student Counseling', 'Educational Sales', 'Communication Skills', 'Customer Service', 'Admissions']"
Technician,McML Systems Pvt Ltd,Hyderabad,0-1 Yrs,"['Drilling', 'Metro', 'Fitting', 'Technical', 'Tools', 'Educational qualification', 'Electrical maintenance', 'Marketing Executive']"
Opening For Physical Education Teacher_ Sportzvillage_  Chennai,Sportz Village Foundation,Chennai(Perumbakkam),0-5 Yrs,"['physical education', 'sports', 'Physical education Teacher', 'PET', 'Sports Teacher', 'BPED', 'MPED']"
Business Development Managers/Education Counselors,Mycitypune,Pune,4-8 Yrs,"['Business Development Managers/Education Counselors', 'business development', 'management', 'education counseling', 'counselling', 'education', 'business development management', 'development']"
Trainer||Inside sales||3-5 yrs||Punjagutta-Hyderabad,Teamlease Services Limited,"Hyderabad/ Secunderabad, Telangana(Punjagutta)",3-5 Yrs,"['Trainer', 'Inside Sales', 'Sales Training', 'Process Training', 'Sales Process', 'Team Training', 'Soft Skills Training', 'Sales Strategy']"
Student Counselor / Tele-Counselor,LPU,Phagwara,0-5 Yrs,"['communication skills', 'counselling', 'Admission Counselling', 'Excel', 'Admissions', 'ms office', 'Microsoft', 'Student counseling']"
P)- Business Development Executive at Axis Bank (South),Ayka Communication,"Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Delhi / NCR",0-2 Yrs,"['Bank', 'Fresher', 'BPO', 'Aviation', 'FMCD', 'Accountant', 'FMCG', 'Marketing']"
Business Development Associate,Byjus,"Indore, Madhya Pradesh, Pune, Maharashtra",0-5 Yrs,"['Hindi Speaking', 'Communication Skills', 'Educational Sales', 'Sales', 'Convincing Power', 'Cold Calling', 'Inside Sales', 'Calling']"
Senior Overseas Educational Counselor,Creative Stic Llp,"Hyderabad, Telangana",4-9 Yrs,"['Usa', 'Student Counseling', 'Admission Counselling', 'Sales', 'Immigration', 'Admissions', 'Cold Calling', 'Visa Processing']"
Sales & Marketing Executive/ Admissions Executive,FIITJEE,"Chandigarh, Chandigarh",0-5 Yrs,"['Admission Counselling', 'admissions', 'Education Counseling', 'presentation skills', 'Institutional Sales', 'Business Development Management', 'sales', 'Student Counseling']"
Inside Sales Executive,Dataisgood Edutech,"Noida, Uttar Pradesh",0-2 Yrs,"['Edtech', 'Educational Sales', 'Cold Calling', 'Inside Sales', 'Sales Development', 'B2C Sales', 'Edutech', 'Sales Strategy']"
Hiring! Day Shift! Sales Executive! Up To 33K+Incentives !Delhi/Noida,Leading EdTech,"Noida, New Delhi",0-5 Yrs,"['Telesales', 'Admission Counselling', 'Inbound Sales', 'Bde', 'B2C Sales', 'Convincing Power', 'Inside Sales', 'Bdm']"
Sales Representative I/Sales Executive,Medtronic,Hyderabad/Secunderabad,0-1 Yrs,"['Interpersonal skills', 'Surgical', 'Sales', 'Healthcare', 'Account management', 'CME', 'Sales Executive', 'Key account management']"
Sales Executive,Virtual Vidyapith,"Mehsana, Gujarat, Gir, Gujarat, Ahmedabad, Gujarat",0-3 Yrs,"['Presentation Skills', 'Lead Generation', 'Education Industry', 'Client Relationship', 'Travel', 'Communication Skills', 'Excel', 'Sales Achievement']"
Sales Representative II-EMID,Medtronic,"Hyderabad/Secunderabad, Ahmedabad, Bangalore/Bengaluru",0-2 Yrs,"['Surgical', 'Sales', 'Sales Representative', 'Healthcare', 'Account management', 'CME', 'Key account management', 'CRM']"
Senior Career Counsellor,Dataeinstein Technology,"Noida, Uttar Pradesh(Sector-63 Noida)",0-4 Yrs,"['Career Counselling', 'Admission Counselling', 'Student Counseling', 'Admissions', 'Enrollment', 'Education Counseling', 'sales', 'Counselling']"
Senior manager channel partnership For Education Industry,Chandigarh University,"Noida, Mohali, New Delhi",10-15 Yrs,"['analytical', 'channel', 'interpersonal skills', 'crm software', 'business development', 'partnership management', 'channel development', 'marketing']"
Manager CRM (Salesforce) Email Marketing - Overseas Education,A leading International Education Consultant,"New Delhi, Delhi",3-8 Yrs,"['CRM', 'Salesforce', 'Marketing', 'Marketing Campaigns', 'Email Marketing', 'Email Campaign', 'CRM management', 'Overseas education']"
Senior Manager Medical Education,Sgtc India,Gurgaon/Gurugram,12-20 Yrs,"['Medical affairs', 'Medical devices', 'Interpersonal skills', 'Sales', 'Compliance', 'Pharma', 'Medical Doctor', 'Regulatory compliance']"
Relationship Manager - Education Loans,Tata Capital,Ahmedabad,1-6 Yrs,"['Loans', 'Usage', 'Sales', 'Compliance', 'Networking', 'Relationship', 'Management', 'Education Loan']"
Credit Manager - Education Loans,Tata Capital,"Mumbai, Maharashtra, Goregaon, Maharashtra",1-6 Yrs,"['Credit Analysis', 'Credit Underwriting', 'Analysis', 'Education', 'Credit management', 'Underwriting', 'Management', 'Education Loan']"
Relationship Manager - Education Loans,Tata Capital,Ahmedabad,1-5 Yrs,"['Loans', 'Usage', 'Sales', 'Compliance', 'Networking', 'Relationship', 'Management', 'Relationship management']"
Special Educator,Drs Education,Hyderabad(Kompally),2-5 Yrs,"['Special Education', 'Education']"
Requirement Of Teachers _ New Academic Session,Saroj Ganesh Podar Trust,"Vapi, Gujarat, Jaipur, Rajasthan, Vadodara, Gujarat",1-6 Yrs,"['Teaching', 'TGT', 'EVS', 'Science', 'Marathi', 'Mathematics', 'Physical Education', 'Special Education']"
Magento Developer,Central Books,Hyderabad/Secunderabad(Banjara hills +1),4-6 Yrs,"['Fullstack Development', 'PHP', '2 years magento', 'Repository', 'Node.Js', 'Static Code Analyzer', 'front end coding', 'Analyzer']"
Sales & Business Developement- Gurgaon,Onevarsity Edtech Pvt Ltd,"Gurugram, Haryana",,
Business Development Manager( Ad-Sales),Education Asia,Bhubaneshwar,1-4 Yrs,"['Sales Head', 'Interpersonal skills', 'Manager Ad Sales', 'Media sales', 'Business Development Manager', 'Billing', 'Management', 'Print media']"
Business Development/ Sales Executive,Blueberry Digital Labs,Hyderabad,0-4 Yrs,"['benefits', 'digital media', 'ug', 'english', 'business development', 'company', 'diploma', 'mba']"
HR / Tele Counselor / Admission Counsellor,Cita,"New Delhi, Delhi, Najafgarh, Dwarka",0-5 Yrs,"['bpo', 'hr recruiter', 'Education Counseling', 'Career Counselling', 'Recruiter', 'HR Executive', 'Councellor', 'HR']"
B2C | B2B | Senior Sales Executive | Field | Hyderabad,Manpowergroup Services India,Hyderabad(Sainikpuri +3),1-6 Yrs,"['B2C Sales', 'Direct Sales', 'Telecom Sales', 'Field', 'Field Sales', 'Broadband', 'Prepaid Sales', 'Fiber']"
Academic Advisor,Education Sector,"Mumbai, Maharashtra",3-5 Yrs,"['Admission Counselling', 'Student Counseling', 'Educational Sales', 'Inside Sales', 'Education Counseling', 'Academics', 'Sales', 'Counselling']"
Hiring Admission Support Officer For Manipal University !!!,UNext Learning,"Noida, New Delhi, Delhi / NCR",0-5 Yrs,"['Telesales', 'inside sales', 'Sales', 'education counsellor', 'Pressure Handling', 'target oriented', 'HT MEDIA', 'Convincing Power']"
Assistant Professor/ Lecturer ( Physiotherapy),Arogyam Medical College & Hospital (arogyam Educational Trust),"Roorkee, Uttarakhand",0-5 Yrs,"['Lecturer Activities', 'Professor Activities', 'Education', 'Teaching', 'Assistance', 'Physiotherapy']"
School Shadow Teacher,Blessed Angels,"Pune, Maharashtra, Mumbai (All Areas)",0-5 Yrs,"['Teaching', 'Education']"
Content Developer (Aptitude and Programming)_Intern,Nxtwave Disruptive Technologies,"Hyderabad/ Secunderabad, Telangana",0-1 Yrs,"['Programming And Apptitude', 'Java', 'Web Technologies', 'Aptitude and Training', 'Python', 'SQL', 'Aptitude', 'Content']"
Computer Teacher 6- 10th stdICSE Syllabus residential school bca/MCA,The Palladian House,Barwaha,0-5 Yrs,"['Java', 'Education', 'teaching', 'Computer Teaching', 'ICSE', 'IGCSE', 'Computer', 'PGT']"
ART Coordinator,Sadguru Healthcare Services,"Hyderabad, Telangana",0-5 Yrs,"['Coordination', 'Client Coordination', 'Follow Ups', 'Excel Report Preparation', 'UPS', 'Report preparation', 'Excel Reporting', 'Art']"
Hiring Facilitators (Teachers)- Hyderabad,Klay Schools,Hyderabad,0-5 Yrs,"['Montessori', 'Preschool', 'Day Care', 'Pre Primary', 'Teaching', 'Pre', 'Facilitation', 'Hiring']"
Trainee Teacher || Immediate joining,Manthan Educational Society,Hyderabad/Secunderabad(Miyapur +6),0-2 Yrs,"['Trainee Teacher', 'Assistant Teacher', 'Primary Taecher', 'Phonics', 'Support Teacher', 'Teacher Training', 'Preprimary Teacher']"
Academic Counsellor,Exzellenz Career Shapers,Bangalore/Bengaluru,0-1 Yrs,"['Academic Counselling', 'Education Sales', 'Sales', 'Education Counselling', 'B2C Sales', 'Telesales', 'Inside Sales', 'Education']"
Maths and Evs Teacher,H.B. Kapadia New High School,Ahmedabad,0-3 Yrs,"['Maths', 'Jobs', 'Education', 'B . Ed', 'High School Teacher', 'Primary Teacher', 'Teaching', 'EVS']"
Hindi Teacher,H.B. Kapadia New High School,Ahmedabad,0-2 Yrs,"['Maths', 'Jobs', 'Education', 'B . Ed', 'Hindi Teacher', 'High School Teacher', 'Primary Teacher', 'ED']"
English Teacher,H.B. Kapadia New High School,Ahmedabad,0-3 Yrs,"['Maths', 'Education', 'Jobs', 'Curriculum', 'High School Teacher', 'Primary Teacher', 'Mathematics', 'English']"
Academic Content Writer (Management),Braintree Education Services,"Kolkata, West Bengal(Bidhan Nagar)",0-1 Yrs,"['Educational Content', 'Management', 'Business Writing', 'Academic Writing', 'Business Administration', 'Academic Research', 'Proof Reading', 'Editing']"
Academic Content Writer (Finance),Braintree Education Services,"Kolkata, West Bengal(Bidhan Nagar)",0-1 Yrs,"['Financial Accounting', 'Educational Content', 'Balance Sheet', 'Academic Writing', 'Excel', 'Financial Analysis', 'Academic Research', 'Financial Research']"
Academic Content Writer (Literature),Braintree Education Services,"Kolkata, West Bengal(Bidhan Nagar)",0-1 Yrs,"['Literature', 'Educational Content', 'Content Writing', 'English Writing', 'Academic Writing', 'Language Editing', 'Academic Research', 'Proof Reading']"
Academic Content Writer (Biology),Braintree Education Services,"Kolkata, West Bengal(Bidhan Nagar)",0-1 Yrs,"['Zoology', 'Biology', 'Educational Content', 'Content Writing', 'Academic Writing', 'Language Editing', 'Biotechnology', 'Academic Research']"
SR. Academic Counsellor,Unlock Talent Solutions,Bangalore/Bengaluru,0-5 Yrs,"['Counsellor', 'Academic Counsellor', 'Education Counsellor', 'Supervision', 'Academics', 'SR', 'Education counseling', 'Counselling']"
Preschool/Kindergarten Teacher,Little Millennium Pre School,"Jabalpur, Madhya Pradesh",0-2 Yrs,"['Preschool', 'Childcare', 'Montessori', 'Pre Primary', 'Child Development', 'Day Care', 'Nursery', 'Early Childhood Education']"
Academic Counsellor,Shining Stars Institution & travels,"Bengaluru, Karnataka",0-5 Yrs,"['Edtech', 'Admission Counselling', 'education sales', 'Sales And Marketing', 'Inside Sales', 'Academic sales', 'Education Counseling', 'Career Counselling']"
Academic Counsellor,Shining Stars Institution & travels,"Bengaluru, Karnataka",0-5 Yrs,"['Edtech', 'Admission Counselling', 'E-learning', 'B2C Sales', 'Education Counseling', 'Career Counselling', 'Counselling', 'Educational Marketing']"
Urgent Hiring || Academic Counsellor || Bangalore,Parth Associates,"Mysore/ Mysuru, Karnataka, Bangalore/ Bengaluru, Karnataka(6th block Koramangala)",0-3 Yrs,"['Educational Sales', 'Admission Counselling', 'Edtech', 'Negotiation', 'Bde', 'B2C Sales', 'Inside Sales', 'Career Counselling']"
Academic Counsellor @Noida,Shining Stars Institution & travels,"Noida, Uttar Pradesh, New Delhi, Delhi, Gurugram, Haryana",0-4 Yrs,"['B2C Sales', 'Educational Sales', 'Education', 'Admission Counselling', 'Edtech', 'E-learning', 'Institutional Sales', 'Education Counseling']"
Academic Counsellor @Noida,Shining Stars Institution & travels,"Noida, Uttar Pradesh, New Delhi, Delhi, Gurugram, Haryana",0-5 Yrs,"['Inside Sales', 'Institutional Sales', 'Educational Sales', 'Admission Counselling', 'Edtech', 'E-learning', 'Education Counseling', 'Career Counselling']"
academic Counsellor/ Marketing Executive,Algol Business Systems,"Bhilai/ Bhillai, Chhattisgarh, Raipur, Chhattisgarh",0-4 Yrs,"['Fresher', 'Admission Counselling', 'BPO', 'Edtech', 'Target Achievement', 'Bde', 'Convincing Power', 'Bdm']"
Academic Counsellor,Adam Intternational,Bengaluru,0-5 Yrs,"['Counselling', 'Educational Marketing', 'Admission Counselling', 'Student Counseling', 'Educational Sales', 'Communication Skills', 'Customer Service', 'Admissions']"
Academic Counsellor,Shining Stars Institution & travels,"Noida, Uttar Pradesh",0-5 Yrs,"['Education Counseling', 'Admission Counselling', 'Visa Counselling', 'Career Counselling', 'Counselling', 'Student Counseling', 'Educational Marketing', 'Educational Sales']"
"BD- CL Educate Ltd., Hyderabad",CL Educate,Hyderabad/Secunderabad(Madhapur +1),1-6 Yrs,"['Student Counseling', 'B2B Sales', 'Counselling', 'Target Achievement', 'Communication Skills', 'Bd', 'Sales', 'Education']"
Counsellor,IDP,Hyderabad/Secunderabad,2-5 Yrs,"['New Zealand', 'Counsellor', 'Client Support', 'Canada', 'Communication Skills', 'Education Industry', 'Computer Skills', 'Counselling']"
Counsellor,IDP,Hyderabad/Secunderabad,2-5 Yrs,"['New Zealand', 'Counsellor', 'Client Support', 'Canada', 'Communication Skills', 'Education Industry', 'Australia', 'English Language']"
Counsellor,IDP,Hyderabad/Secunderabad,2-3 Yrs,"['New Zealand', 'Excellent Communication', 'Counsellor', 'Client Support', 'Canada', 'Communication Skills', 'Education Industry', 'Australia']"
Counsellor,IDP,Hyderabad/Secunderabad,2-5 Yrs,"['New Zealand', 'Counsellor', 'Canada', 'Client Support', 'Communication Skills', 'Education Industry', 'Australia', 'Computer Skills']"
Counsellor,IDP,Hyderabad/Secunderabad,2-3 Yrs,"['New Zealand', 'Counsellor', 'Canada', 'Client Support', 'Communication Skills', 'Education Industry', 'Australia', 'Computer Skills']"
Counsellor,IDP,Hyderabad/Secunderabad,2-5 Yrs,"['New Zealand', 'Counsellor', 'Client Support', 'Canada', 'Communication Skills', 'United Kingdom', 'Education Industry', 'Computer Skills']"
Counsellor,IDP,Hyderabad/Secunderabad,2-5 Yrs,"['New Zealand', 'Excellent Communication', 'Client Support', 'Counsellor', 'Canada', 'Communication Skills', 'Problem Resolution', 'Education Industry']"
Counsellor,IDP,Hyderabad/Secunderabad,2-3 Yrs,"['New Zealand', 'Counsellor', 'Client Support', 'Canada', 'Communication Skills', 'Education Industry', 'Computer Skills', 'Counselling']"
Business Development Associate - Hyderabad,Tutorac,"Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu",0-5 Yrs,"['Field Sales', 'Direct Sales', 'Field Marketing', 'Educational Sales', 'Lead Generation', 'B2C Sales', 'Institutional Sales', 'B2B Sales']"
Study Abroad/ Student Visa Counselor,World Immigration Consultants,Hyderabad,0-5 Yrs,"['Training', 'Counsellor', 'Visa Counsellor', 'Finance', 'Overseas education', 'Counselling', 'Visa counselling', 'Student counseling']"
Business Development Executive,Zeominds It Solutions,"Hyderabad, Telangana",0-3 Yrs,"['Communication Skills', 'Educational Sales', 'Sales', 'Convincing Power', 'Cold Calling', 'Cold', 'Business development', 'Education']"
Business Development Associate - Presales (Telugu),Nxtwave Disruptive Technologies,"Hybrid - Karimnagar, Telangana, Warangal, Telangana, Hyderabad, Telangana",0-2 Yrs,"['Presales', 'Edtech', 'Product Demonstration', 'Demo', 'cold calling', 'Cross Selling', 'Cross Sales', 'Telesales']"
Business Development Associate,BYJUS,"Chennai, Tamil Nadu, Coimbatore, Tamil Nadu, Bengaluru",0-3 Yrs,"['Communication Skills', 'Sales', 'Cold Calling', 'Business Development', 'Edtech', 'Malayalam', 'Computer skills', 'kerala']"
