Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Web Developer/Software Developer/IT Engineer,GHD Infra,Panaji/Panjim,0-1 Yrs,"['Networking', 'MySQL', 'Wordpress', 'Web development', 'Javascript', 'PHP', 'Information technology', 'Object oriented programming']"
Software Engineer/ .Net Developer,Brucode Technologies,Mohali,0-3 Yrs,"['jQuery', 'GIT', 'Coding', 'Debugging', 'Entity framework', 'HTML', 'Stored procedures', 'JIRA']"
Wordpress Developer - Software Engineer/Senior Software Engineer,Bolas Intelli Solutions,Mangalore,0-4 Yrs,"['software', 'developing', 'HTML', 'research', 'sql', 'coding', 'web', 'MySQL']"
Enterprise Software Engineer (Java Developer),HotWax Systems.,Indore,0-2 Yrs,"['Order management', 'Hibernate', 'Core Java', 'ISMS', 'OFBIZ', 'MySQL', 'J2Ee', 'Warehouse management']"
Software Engineer / Programmer / Developer,ITLPro Solutions,Pune,0-5 Yrs,"['Technical product configuration', 'c++', 'C', 'design', 'MySQL', 'JavaScript', 'integration PHP', 'HTML']"
Software Engineer / Developer,Tantrasoft Solutions,Mumbai,0-2 Yrs,"['Software testing', 'Software development life cycle', 'Functionality testing', 'software engineering', 'life cycle', 'development life cycle', 'software development', 'software']"
Software Engineer / Developer,Tantrasoft Solutions,Mumbai,0-2 Yrs,"['Software testing', 'Software development life cycle', 'Functionality testing', 'SQL', 'software engineering', 'life cycle', 'development life cycle', 'software development']"
Solution Architect-Azure,Kadel Labs,"Udaipur, Rajasthan, Kolkata, Bengaluru",7-12 Yrs,"['Aws Cloud', 'Azure Cloud', 'Aws', 'Cloud Infrastructure', 'Solution Architecting', 'Cloud Computing', 'Azure Infrastructure', 'Cloud Architecture']"
Solution Architect,Grampro Business Services,"Thrissur, Kerala",10-15 Yrs,"['Solution Architecting', 'Design Development', 'Cloud Computing', 'Project Management', 'Debugging', 'Software Design', 'architecture', 'Software']"
Cloud Computing Trainer,Vision India Services,"Jhansi, Uttar Pradesh, Saharanpur, Uttar Pradesh, Mathura, Uttar Pradesh",2-4 Yrs,"['Cloud Computing', 'Aws Cloudformation', 'Azure Kubernetes', 'Azure', 'Aws Cloud', 'Azure services', 'Google Cloud Services', 'Azure solution architect']"
Trainer Cloud Computing Technologies,Soft Logic Technologies,Chennai,5-10 Yrs,"['Cloud computing', 'VMware', 'Web services', 'Architecture', 'GCP', 'devops', 'Manager Technology', 'AWS']"
Cloud Computing Trainer,Bytexl India,"Dehradun, Uttarakhand",3-8 Yrs,"['Teaching', 'Training', 'Cloud Computing', 'Technical Training', 'Training Delivery', 'Coaching', 'Aws Cloud', 'Google Cloud Services']"
Visiting faculty-CLOUD COMPUTING,"Maulana Abul Kalam Azad University of Technology, West Bengal",Kolkata,2-5 Yrs,"['Professor', 'Tutor', 'Teachers', 'Education', 'Trainer', 'Lecturer', 'cloud computing', 'Teaching']"
Java / Cloud Computing SSE and Technical Leads,Start Up Farms,Chandigarh,5-10 Yrs,"['Analytical skills', 'Training', 'Cloud computing', 'Web services', 'NoSQL', 'Technical', 'Tools', 'Application security']"
Infrastructure Specialist: Cloud Platforms,IBM,Bangalore/Bengaluru,4-7 Yrs,"['Cloud computing', 'Technical architecture', 'Oracle', 'Middleware', 'Azure', 'Middleware configuration', 'data science', 'systems management']"
Sr Software Developer(Plsql+Data Modeling),Oracle,"Hybrid - Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka",5-10 Yrs,"['backend design', 'PLSQL', 'Data Modeling', 'Data', 'Development', 'Software', 'Design', 'SR']"
Canonical OpenStack Software Developer,Accolite Software India Pvt Ltd,"Pune, Gurgaon/Gurugram",2-10 Yrs,"['Cloud computing', 'Interpersonal skills', 'Analytical', 'Configuration management', 'Shell scripting', 'Scheduling', 'openstack', 'Virtualization']"
Canonical OpenStack Software Developer,Accolite Software India Pvt Ltd,"Pune, Gurgaon/Gurugram",3-6 Yrs,"['Cloud computing', 'Interpersonal skills', 'Analytical', 'Configuration management', 'Shell scripting', 'Scheduling', 'openstack', 'Virtualization']"
Picker- HM Professional,more retail (MRPL),"Visakhapatnam, Hyderabad/Secunderabad, Noida, Kolkata, Ghaziabad, Gorakhpur, Burdwan/Barddhaman, New Delhi, Mysore/Mysuru, Lucknow, Agra, Gurgaon/Gurugram, Berhampore, Bangalore/Bengaluru",0-2 Yrs,"['Stock replenishment', 'Billing', 'Customer service', 'Management', 'Stock']"
Cloud Solutions Architect,CoreStack,Chennai,10-20 Yrs,"['Health insurance', 'Cloud computing', 'GCP', 'Billing', 'Cloud', 'Healthcare', 'Customer relationship', 'Customer support']"
Application Developer: AWS Cloud FullStack,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Automation', 'Configuration management', 'Agile', 'Application development', 'Python', 'orchestration', 'Network security', 'Programming']"
Application Developer: AWS Cloud Full Stack,IBM,Bangalore/Bengaluru,4-8 Yrs,"['AWS Cloud', 'AWS EKS', 'Automation', 'Elastic Chache', 'Configuration management', 'Network security', 'AWS Lambda function', 'AWS Fargate']"
Application Developer: AWS Cloud Full Stack,IBM,Bangalore/Bengaluru,4-8 Yrs,"['AWS Cloud', 'kubernetes', 'AWS EKS', 'python', 'network security', 'Elastic Chache', 'networking', 'AWS Lambda function']"
Application Developer: AWS Cloud FullStack,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Automation', 'Configuration management', 'Agile', 'Application development', 'Python', 'Java', 'Network security', 'Node .js']"
Senior Java Developer,Savantys Solutions,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Cloud computing', 'Trade', 'Backend', 'J2Se', 'J2Ee', 'Scrum', 'Agile methodology', 'Distribution system']"
DevOps with AWS Professional,Coders Brain Pvt Ltd,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-8 Yrs,"['Cloud computing', 'Automation', 'GIT', 'orchestration', 'Agile', 'SCM', 'Ruby', 'Monitoring']"
Frontend Developer,GSPANN,"Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",4-6 Yrs,"['Cloud computing', 'Backend', 'Automation testing', 'Front end', 'Javascript', 'Deployment', 'Management', 'AWS']"
IICS Developer,Miracle Solution,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",7-12 Yrs,"['Application integration', 'Performance tuning', 'Cloud computing', 'Data modeling', 'RDBMS', 'PAAS', 'Data quality', 'Informatica']"
Databricks Developer,KPI Partners,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Cloud computing', 'Data modeling', 'GCP', 'Analytical', 'Hadoop', 'Data analytics', 'big data', 'SQL']"
Splunk Developer (DevOps) _PAN India (3+ years),Tata Consultancy Services (TCS),"Hyderabad, Bengaluru",5-10 Yrs,"['Linux', 'Splunk', 'Splunk Enterprise Security', 'Enterprise', 'Splunk Development', 'Development', 'Security', 'Pan']"
Delphi Developer,Coders Brain Pvt Ltd,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Cloud computing', 'GIT', 'Mobile development', 'Configuration management', 'devops', 'SQLite', 'Agile', 'Javascript']"
SAP BTP Data Warehouse Cloud-Application Support Engineer,Accenture,Bangalore/Bengaluru,5-10 Yrs,"['Application support', 'SAP', 'Cloud', 'Data warehousing', 'educational qualification', 'warehouse', 'Application', 'Education']"
Sitecore Developer,Expedite Technology Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-7 Yrs,"['Cloud computing', 'Version control', 'sitecore', 'NoSQL', 'Analytical', 'Internet applications', 'Agile', 'Regression testing']"
Software Engineer II (Windows Application Developer),Our Ncr,Hyderabad/Secunderabad,3-5 Yrs,"['C++', 'Manager Quality Assurance', 'Coding', 'Agile', 'Windows', 'Unit testing', 'Continuous improvement', 'Six sigma']"
JavaScript Developer,Ideslabs,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-6 Yrs,"['PLM', 'Product management', 'Graphics', 'Geometry', 'Cloud computing', 'Analytical', 'OOAD', 'CAD']"
IICS Developer,Miracle Solution,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8 Yrs,"['Performance tuning', 'Cloud computing', 'Data analysis', 'Data modeling', 'Coding', 'Data quality', 'Informatica', 'SQL']"
R Developer Consultant,Procogia,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-7 Yrs,"['Computer science', 'Cloud computing', 'Automation', 'Version control', 'Linux', 'Coding', 'Javascript', 'Workflow']"
Bigdata Developer- Assistant Vice President,State Street,Hyderabad/Secunderabad,10-12 Yrs,"['Delivery Lead', 'JMS', 'Cloud computing', 'Application support', 'Multithreading', 'Coding', 'Debugging', 'Oracle']"
Software Developer | 0-3 years,Lyros Technologies,Hyderabad/Secunderabad,0-3 Yrs,"['SAN', 'Software development methodologies', 'Front end', 'Coding', 'Javascript', 'HTML', 'Software solutions', 'SQL']"
Software Developer,LPU,"Phagwara, Punjab",0-5 Yrs,"['.Net Core', 'ASP.Net', 'Asp.Net Core', 'Angular', 'Core', 'Development', 'Software', 'Software development']"
Opportunity For Associate Software Developers,Vyrazulabs,"Kolkata, Hyderabad/Secunderabad, Gurgaon/Gurugram",0-1 Yrs,"['C++', 'Django', 'Analytical', 'Programming', 'PHP', 'HTML', 'Troubleshooting', 'Ruby on rails']"
Software Developer,Husys Consulting,Hyderabad,0-5 Yrs,"['Technical product configuration', 'c++', 'C', 'design', 'MySQL', 'JavaScript', 'integration PHP', 'HTML']"
"Software Developer, Associate (CA)",Infor,Hyderabad/Secunderabad,0-1 Yrs,"['Maven', 'Tomcat', 'jQuery', 'MySQL', 'Javascript', 'JDBC', 'JSON', 'Oracle']"
Jr. Web Application Engineer,Rank World,Hyderabad,0-5 Yrs,"['Front end', 'web', 'Web application', 'Javascript', 'HTML', 'JSON', 'bootstrap', 'responsive web design']"
Sr. Web Application Engineer,Rank World,Hyderabad,0-5 Yrs,"['html5', 'Programming', 'JSON', 'bootstrap', 'SQL', 'CSS3', 'Front end', 'web']"
Jr. iOS Application Engineer,Rank World,Hyderabad,0-5 Yrs,"['development', 'FacebookIOS', 'UX', 'Memory management', 'Social media', 'SQLite', 'design', 'Database']"
Software Developer Python,HUSYS CONSULTING LIMITED,Hyderabad,0-2 Yrs,"['jQuery', 'XML', 'Django', 'MySQL', 'Consulting', 'Manager Technology', 'Javascript', 'HTML']"
Junior - Web Application Engineer,Infocusrx,Hyderabad,0-2 Yrs,"['Illustrator', 'Pharma', 'Web application', 'MySQL', 'Tool design', 'PHP', 'Healthcare', 'Web designing']"
Software Engineering Manager,KnoahSoft Inc,Pune,13-15 Yrs,"['Cloud computing', 'Automation', 'Performance management', 'Artificial Intelligence', 'Agile', 'Manager Technology', 'JIRA', 'Continuous improvement']"
Software Engineer (Python),Soroco,Bangalore/Bengaluru,2-5 Yrs,"['Cloud computing', 'Computer vision', 'Software design', 'Networking', 'Bloomberg', 'Django', 'Information technology', 'Analytics']"
Software Engineer - DevOps,Telstra,Bangalore/Bengaluru,3-8 Yrs,"['Automation', 'Change management', 'Linux', 'Production support', 'Javascript', 'Flex', 'HTTP', 'Testing']"
Software Engineer,Renesas Electronics India Pvt. Ltd.,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-7 Yrs,"['Software Engineer', 'Software', 'Software engineering']"
Engineer - II/Senior Engineer - R&D - Software (Location-Bangalore),I-insight Consulting Llp,Hybrid - Bengaluru,5-8 Yrs,"['Rest', 'Rust', 'Cloud Computing', 'Distributed Architecture', 'Python', 'Cloud Platforms', 'Software Architecture Design', 'Saas Product Development']"
Software QA Test Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-6 Yrs,"['test automation', 'software product quality assurance', 'Java', 'test documentation', 'Eclipse', 'test cases', 'continuous integration systems', 'Visual Studio']"
Director Software Engineering,Maintec Technologies,"Hyderabad, Chennai, Bengaluru",15-24 Yrs,"['Microsoft Technologies', 'Healthcare Domain', 'Azure', '.Net', 'Healthcare', 'Direct', 'Microsoft Azure', 'Engineering']"
Software Engineering Manager,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",4-8 Yrs,"['Software Engineering', 'C#', 'TypeScript', 'C++', 'Linux operating systems', 'Software Engineering Manager', 'JavaScript', '.NET']"
Senior Software Development Engineer,Brillio,Pune,6-8 Yrs,"['Product management', 'Cloud computing', 'Hibernate', 'Product engineering', 'Prototype', 'Artificial Intelligence', 'MySQL', 'Product design']"
"Senior Software Engineer, Runtime Engine",Pega,Salem,5-8 Yrs,"['Computer science', 'Object oriented design', 'Cloud computing', 'Software design', 'Database administration', 'Performance testing', 'Agile', 'Application development']"
Senior Staff  System Software Performance Optimization Engineer,"Qualcomm Technologies, Inc",Hyderabad/Secunderabad,12-15 Yrs,"['Electrical engineering', 'Computer science', 'C++', 'Network design', 'Workflow', 'System design', 'Application development', 'Windows']"
Senior Engineer - 5G RF Software Development,"Qualcomm Technologies, Inc",Hyderabad/Secunderabad,4-5 Yrs,"['Wireless', 'UMTS', 'C++', 'Software design', 'GIT', 'RF', 'Coding', 'Staffing']"
"Sr software Engineer - Chennai, Pune, Hyderabad, Coimbatore",Tech Mahindra,"Hyderabad, Telangana, Pune, Maharashtra, Chennai, Tamil Nadu",5-8 Yrs,"['Java', 'Spring Boot', 'Microservices', 'Angular', 'Software', 'Spring', 'Bootstrap', 'SR']"
Hiring Freshers on Web Developer,Aficionado Technologies,"Hyderabad/Secunderabad, Pune, Maharashtra, Bangalore/Bengaluru",0-0 Yrs,"['CSS', 'Web Technologies', 'HTML', 'Web Development', 'Wordpress CMS', 'Wordpress', 'Css And Javascript', 'Core PHP']"
Hiring Freshers on Angular JS and React JS Developer,Aficionado Technologies,"Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/Bengaluru",0-5 Yrs,"['angular js', 'Front End', 'React.Js', 'Angular', 'React JS', 'Reacts Js', 'CSS', 'Javascript']"
Hiring Freshers on Dot Net Developer / .net Developer with SQL,Aficionado Technologies,"Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Bangalore/Bengaluru",0-5 Yrs,"['c#', 'Dotnet Development', 'ASP.Net', 'SQL Server', 'MVC', 'Dotnet Web Application', '.Net', 'Server']"
Hiring freshers on Python Developer,Aficionado Technologies,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",0-0 Yrs,"['Python developer', 'python developement', 'Python', 'Django', 'Python Development', 'Development', 'Hiring']"
Mobile App Developer / Internship,Whizlabs Software,Coimbatore,,
Python Developer Trainee,CoreStack,Chennai,0-1 Yrs,"['Cloud Computing', 'Open Source', 'Financial Services', 'Serverless Technologies', 'Artificial Intelligence', 'Private Cloud', 'Microsoft Azure', 'Product Engineering']"
DevOps Engineering - Sr Engineer,Fico,Bangalore/Bengaluru,6-10 Yrs,"['Product management', 'Cloud computing', 'Change management', 'Production support', 'Coding', 'Agile', 'Open source', 'Analytics']"
DevOps Engineering - Engineer II,Fico,Bangalore/Bengaluru,4-8 Yrs,"['Product management', 'Cloud computing', 'Change management', 'Production support', 'Coding', 'Agile', 'Open source', 'Analytics']"
Staff DevOps Engineer,Illuminz,Bangalore/Bengaluru,8-13 Yrs,"['SAN', 'Cloud computing', 'Linux', 'Analytical', 'Genomics', 'Healthcare', 'Silicon', 'Troubleshooting']"
Devops Engineer,Infosys,"Hyderabad, Telangana, Bengaluru, Karnataka",5-8 Yrs,"['Devops', 'clod', 'Java', 'Bash Scripting', 'Github', 'CI', 'starlark', 'Bazel']"
Assistant Scientist -Data Engineering,Axa Technology Services,Bangalore/Bengaluru,5-8 Yrs,"['Computer science', 'System architecture', 'Cloud computing', 'Build management', 'Agile', 'Data processing', 'Business strategy', 'Informatica']"
DevOps Engineer,United Private Cloud,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-9 Yrs,"['Computer science', 'Automation', 'Version control', 'orchestration', 'Linux', 'Configuration management', 'devops', 'Cloud']"
Senior Software Engineer- Cloud Engineering,Simplisafe,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",6-8 Yrs,"['github', 'Coding', 'GCP', 'Configuration management', 'Debugging', 'Cloud', 'Javascript', 'Infrastructure']"
Azure Data Engineer,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",4-6 Yrs,"['azure data engineer', 'Azure Cloud', 'ETL', 'Azure Data Factory', 'Data', 'Microsoft Azure', 'Cloud']"
Design Engineer Professional,BT e-Serv (India) Pvt. Ltd.,Bangalore/Bengaluru,2-6 Yrs,"['Cloud computing', 'Automation', 'Version control', 'orchestration', 'Database design', 'Debugging', 'Software development life cycle', 'Application development']"
Cloud Software Development Engineer,Intel,Bangalore/Bengaluru,12-15 Yrs,"['Python', 'Golang', 'Amazon SQS', 'software development', 'Kafka', 'ActiveMQ', 'Cloud Infrastructure', 'Rabbit MQ']"
R&D Engineer SW,Nokia,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-5 Yrs,"['Telecom', 'Linux', 'devops', 'Javascript', 'Programming', 'HTML', 'Apache', 'Operations']"
UI and Services Engineer,Mclaren Strategic Solutions (mss),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-6 Yrs,"['Computer science', 'continuous integration', 'Front end', 'GIT', 'Architecture', 'Javascript', 'Agile', 'Software development life cycle']"
Data Engineer - Scala,Capco,"Hybrid - Hyderabad, Gurugram, Haryana, Bengaluru",8-13 Yrs,"['Pyspark', 'Scala', 'Python', 'Data Engineering', 'Data']"
Devops Engineer - IV,Rackspace Technology,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-9 Yrs,"['Automation', 'Civil', 'devops', 'Cloud', 'Manager Technology', 'Management', 'rackspace', 'AWS']"
Azure Data Engineer,Tata Consultancy Services (TCS),"Kolkata, West Bengal, Hyderabad, Bengaluru",6-10 Yrs,"['Azure Data Factory', 'SQL Server', 'Python', 'Data', 'Microsoft Azure', 'SQL', 'Serv', 'Factory']"
Site Reliability Engineer - automation,Infosys,"Hyderabad, Pune, Bengaluru",5-9 Yrs,"['Automation Tools', 'Sre', 'Python Development', 'Monitoring Tools', 'Monitoring', 'Site', 'Development', 'Tools']"
Azure Devops Engineer,HCLTech,"Noida, Uttar Pradesh, Hyderabad, Telangana",7-11 Yrs,"['Azure', 'Devops', 'Azure Devops', 'Azure Pipelines', 'Aks', 'Pipeline', 'Microsoft Azure']"
"Senior Devops Engineer (Python, Linux)","Qualcomm Technologies, Inc",Hyderabad/Secunderabad,5-7 Yrs,"['Unix', 'GIT', 'Linux', 'Staffing', 'Configuration management', 'Perl', 'Troubleshooting', 'Information technology']"
Data Engineer - Google BigQuery,Infosys,"Hyderabad, Pune, Bengaluru",5-8 Yrs,"['GCP', 'Bigquery', 'Gcp Cloud', 'Data', 'Cloud', 'Data Engineering', 'Google']"
Urgent Openings For IT Service Desk  Engineer @ MNC HYD & BGLR,Goldman Sachs,"Hyderabad/Secunderabad, Bangalore/Bengaluru",1-4 Yrs,"['Citrix', 'IT Service Desk', 'IT Support', 'MS Office Outlook', 'Active Directory', 'Lan Wan', 'VMware', 'Aws Cloud']"
Senior Data Engineer,Skillsoft Software Services,Hyderabad/Secunderabad,5-7 Yrs,"['Data Engineering', 'Cloud computing', 'd3.js', 'R', 'cloud analytical servers', 'cloud data warehouse', 'Data Management', 'Spark']"
Senior Principal Software Engineer - Architect (Full-stack),Medtronic,Hyderabad/Secunderabad,14-18 Yrs,"['Automation', 'Software design', 'Manager Quality Assurance', 'SOA', 'Agile', 'Healthcare', 'Scrum', 'Project planning']"
Associate Software Engineer (iOS),MyGate,Bangalore/Bengaluru,0-1 Yrs,"['QA', 'Software Associate', 'Programming', 'Swift', 'SDK', 'ios development', 'IOS', 'Internship']"
Software Engineer - Test Engineering,Akna Medical,Bangalore/Bengaluru,0-1 Yrs,"['Maven', 'Coding', 'Debugging', 'Agile', 'Healthcare', 'Test planning', 'Selenium', 'Test engineering']"
Software Development Engineer in Test,Amiti Software Technologies,Bengaluru,0-0 Yrs,"['Javascript', 'C#', 'Typescript', 'Software', 'Development', 'Software development', 'Software testing']"
Software Engineer,Visteon,Bangalore/Bengaluru,0-2 Yrs,"['Design engineering', 'Automation', 'Test case execution', 'Coding', 'Testing tools', 'Functional testing', 'Manager Technology', 'Instrumentation']"
Senior Cloud Application Architect,Sonicwall,Bangalore/Bengaluru,11-14 Yrs,"['System architecture', 'Cloud computing', 'Automation', 'Networking', 'Enterprise applications', 'Agile', 'Scrum', 'Application Architect']"
Cloud Application Solution Architect,Achnet,Bangalore/Bengaluru,10-15 Yrs,"['Cloud computing', 'Costing', 'Linux', 'IT strategy', 'GCP', 'openstack', 'application architecture', 'Oracle']"
Senior Cloud Application Architect,Sonicwall,Bangalore/Bengaluru,5-7 Yrs,"['System architecture', 'Cloud computing', 'Automation', 'Networking', 'Enterprise applications', 'Agile', 'Scrum', 'Application Architect']"
Devops Engineer with Cloud : Bangalore,Oracle,Hybrid - Bengaluru,5-9 Yrs,"['devops', 'Site Reliability Engineering', 'Perl', 'shell python', 'Python', 'Site', 'Shell scripting', 'Reliability']"
"Cloud Engineer, Product and Engineering Team",Apiwiz,Bangalore/Bengaluru,2-3 Yrs,"['Computer science', 'Cloud computing', 'Infrastructure support', 'GIT', 'Linux', 'GCP', 'Configuration management', 'Disaster recovery']"
Sr. DevOps Cloud Engineer,Deutsche Bank,Pune,10-14 Yrs,"['DevOps', 'Administration', 'Automation', 'GCP', 'Architectural design', 'Agile', 'infrastructure services', 'Downstream']"
"Senior Software Engineer (Python, SQL, AWS)",Autodesk,Bangalore/Bengaluru,5-8 Yrs,"['Cloud computing', 'Automation', 'GIT', 'Functional testing', 'Agile', 'EDI', 'Distribution system', 'Analytics']"
Senior DevOps Engineer - Azure Cloud,Siemens,Bangalore/Bengaluru,4-9 Yrs,"['Automation', 'Software design', 'Architecture', 'Powershell', 'PAAS', 'Agile', 'Open source', 'Operations']"
Senior Cloud DevOps Engineer-CI/CD Automation & Release Management,Roche Diagnostics,Pune,5-8 Yrs,"['VMware', 'System architecture', 'Automation', 'Project management', 'Configuration management', 'Agile', 'SCM', 'Release management']"
Lead DevOps Cloud Engineer,Siemens,Bangalore/Bengaluru,4-9 Yrs,"['Automation', 'VPN', 'Postgresql', 'Consulting', 'Disaster recovery', 'Cloud', 'Siemens', 'IT management']"
Senior Software Engineer SharePoint Developer,Citiustech,"Noida, Mumbai, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",2-7 Yrs,"['Automation', 'Data management', 'Coding', 'Consulting', 'Agile', 'Healthcare', 'Application development', 'Troubleshooting']"
API Security Architect / Engineer,Brillio,Bangalore/Bengaluru,7-12 Yrs,"['Cloud computing', 'remediation', 'Product engineering', 'security architect', 'Coding', 'Artificial Intelligence', 'OWASP', 'Security testing']"
Senior Software Developer (Java) - Cloud Applications,Siemens,Bangalore/Bengaluru,5-8 Yrs,"['Computer science', 'Data management', 'Postgresql', 'Analytical', 'Web development', 'Consulting', 'Agile', 'SDK']"
Software Engineer (C# .NET Developer),Siemens,Bangalore/Bengaluru,4-7 Yrs,"['Software design', 'Backend', 'C', 'Architecture', 'Enterprise applications', 'Agile', 'Programming', 'ASP.Net']"
Software Engineer (.Net Developer),Laminaar Aviation Infotech,Bangalore/Bengaluru,2-6 Yrs,"['Analytical skills', 'Software development methodologies', 'C', 'HP data protector', 'Debugging', 'Agile', 'software quality', 'Application software']"
"Software Engineer- Golang, SQL, AWS",Gartner,Gurgaon/Gurugram,2-4 Yrs,"['IT Professional', 'Cloud computing', 'Software design', 'Agile scrum', 'Coding', 'Cloud Services', 'HR', 'SQL']"
Principal Software Engineer- Power BI Developer,ZF Friedrichshafen AG,Hyderabad,10-10 Yrs,"['and integration.', 'connectors', 'Power BI', 'and Power Virtual Agents. Experience with data modeling', 'Power Automate', 'in Power Apps', 'Data', 'Data modeling']"
Senior Software Engineer-Python- AWS,EA Games (Electronic Arts),Hyderabad/Secunderabad,4-7 Yrs,"['Computer science', 'Backend', 'GIT', 'NoSQL', 'GCP', 'Django', 'MySQL', 'AWS']"
Staff Software Engineer UI Developer,Service Now Planet,Hyderabad/Secunderabad,6-9 Yrs,"['Object oriented design', 'Product quality', 'Software design', 'Automation testing', 'Web technologies', 'Analytical', 'Javascript', 'Data structures']"
Software Engineer- React Native Developer,Bewakoof.com,Bangalore/Bengaluru,3-5 Yrs,"['Computer science', 'Accessories', 'continuous integration', 'Backend', 'Version control', 'GIT', 'Agile', 'IOS app']"
DevOps & Cloud Engineer For Machine Learning Platform,Siemens,Bangalore/Bengaluru,3-5 Yrs,"['Computer science', 'Service management', 'Automation', 'MS SQL', 'Access management', 'MySQL', 'Agile', 'Scrum']"
Software Developer Engineer,Siemens,Bangalore/Bengaluru,4-6 Yrs,"['Backend', 'GIT', 'Consulting', 'Javascript', 'Agile', 'Siemens', 'HTML', 'MongoDB']"
Sr Principle Cloud Engineer - I,CBRE,Hyderabad/Secunderabad,12-15 Yrs,"['Networking', 'VPN', 'Active directory', 'Data structures', 'microsoft', 'Troubleshooting', 'Information technology', 'SQL']"
Senior Java Backend Developer - Java/Spring/AWS - eMobility portfolio,Siemens,Bangalore/Bengaluru,0-8 Yrs,"['Unix', 'Backend', 'Multithreading', 'NoSQL', 'Coding', 'Consulting', 'Architectural design', 'Agile']"
Site Reliability Engineer,IBM,"Kochi/Cochin, Bangalore/Bengaluru",0-2 Yrs,"['SQL', 'Linux', 'Site Reliability Engineering', 'Oracle', 'Python', 'software development', 'ELK', 'Configuration management']"
Data Ops Engineer,Siemens,Bangalore/Bengaluru,0-5 Yrs,"['DTS', 'Coding', 'Database design', 'Consulting', 'Agile', 'Windows', 'Stored procedures', 'JIRA']"
Graduate Engineer Trainee,Siemens,Bangalore/Bengaluru,0-1 Yrs,"['Engineer Trainee', 'Software design', 'Quality standards', 'Multithreading', 'Coding', 'OOPS', 'Programming', 'Data structures']"
Graduate Engineer Trainee,Ericsson India Private Limited (EIPL),"Kolkata, Bengaluru, Delhi / NCR",0-1 Yrs,"['Python', 'Presentation Skills', '5G', '4G', 'Wireless Technologies', '3G', '2G', 'MS Office']"
Data Engineer,Bigbasket,Bangalore/Bengaluru,0-3 Yrs,"['Web services', 'GCP', 'TDD', 'Postgresql', 'Machine learning', 'SCALA', 'Programming', 'Monitoring']"
Aws Devops Engineer,Comprinno Technologies,"Coimbatore, Tamil Nadu",1-6 Yrs,"['Aws Cloud', 'Powershell', 'AWS Cer', 'Python', 'Terraform', 'Shell Scripting', 'Ansible', 'Ci/Cd']"
H1B Sponsorship Available - Cloud Architects and Engineers,Amzur Technologies,Hybrid - USA,5-10 Yrs,"['Cloud Platforms', 'Cloud Security', 'Cloud Architecture', 'Cloud Migration', 'Cloud Infrastructure', 'Cloud Applications', 'Devops', 'H1b']"
DevOps Engineer with AWS,Fusion It,"Hyderabad, Pune, Bengaluru",5-10 Yrs,"['Devops Ci Cd', 'Aws Devops', 'Cicd Pipeline', 'Cd', 'Continuous Integration', 'Pipeline', 'Devops', 'AWS']"
